dataset,example_id,query,gold_answer,task_type,model,prediction_raw,prediction_normalized,is_correct,n_segments,prompt_tokens,time_seconds
hotpotqa,cf-hotpot-91,"Who was born earlier, Queleth Stow or Jevis Trel?",Queleth Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevis Trel,Jevis Trel,False,26,921,0.59
hotpotqa,cf-hotpot-92,What field did the researcher who shared an institution with Brinen Phen specialize in?,stochastic metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant mechanics,Resonant mechanics,False,26,913,0.72
hotpotqa,cf-hotpot-93,What field did the researcher who shared an institution with Luxori Czek specialize in?,crystalline metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Subaquatic synthesis,Subaquatic synthesis,False,26,928,0.98
hotpotqa,cf-hotpot-94,Where was the colleague of Oman Graff born?,"Solkaris, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Brelland","Plyrath, Brelland",False,26,905,1.17
hotpotqa,cf-hotpot-95,What field did the researcher who shared an institution with Falion Kern specialize in?,inverse geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant biometry,Resonant biometry,False,26,904,0.91
hotpotqa,cf-hotpot-96,What field did the researcher who shared an institution with Drevan Quist specialize in?,lattice metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic synthesis,Chromatic synthesis,False,26,940,0.88
hotpotqa,cf-hotpot-97,"Who was born earlier, Carnion Phen or Myrel Dann?",Myrel Dann,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnion Phen,Carnion Phen,False,26,943,1.07
hotpotqa,cf-hotpot-98,"Who was born earlier, Drevax Thorne or Dreveth Rieth?",Dreveth Rieth,qa,Qwen/Qwen2.5-0.5B-Instruct,Dreveth Rieth,Dreveth Rieth,True,26,952,2.17
hotpotqa,cf-hotpot-99,What field did the researcher who shared an institution with Quelion Dann specialize in?,recursive ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal acoustics,Temporal acoustics,False,26,929,0.70
hotpotqa,cf-hotpot-100,Where was the colleague of Renis Phen born?,"Yendrath, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarqessa, Hexland","Tarqessa, Hexland",False,26,917,0.85
hotpotqa,cf-hotpot-101,Where was the colleague of Quelara Phen born?,"Holvaine, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Brelland","Holvaine, Brelland",True,26,914,0.80
hotpotqa,cf-hotpot-102,"Who was born earlier, Jevel Feld or Zarara Thorne?",Jevel Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevel Thorne,Jevel Thorne,False,26,931,0.64
hotpotqa,cf-hotpot-103,What field did the researcher who shared an institution with Sorel Ghent specialize in?,temporal photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal mechanics,Temporal mechanics,False,26,946,0.63
hotpotqa,cf-hotpot-104,"Who was born earlier, Quelan Czek or Poleth Marr?",Quelan Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Quelan Rieth,Quelan Rieth,False,26,920,1.24
hotpotqa,cf-hotpot-105,Where was the colleague of Brinis Dann born?,"Tarquessa, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Dunmarch","Brelmoor, Dunmarch",False,26,901,0.99
hotpotqa,cf-hotpot-106,What field did the researcher who shared an institution with Veleth Wick specialize in?,resonant metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional optics,Dimensional optics,False,26,916,0.58
hotpotqa,cf-hotpot-107,"Who was born earlier, Carnis Graff or Jevel Lund?",Jevel Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevel Lund,Jevel Lund,True,26,939,0.63
hotpotqa,cf-hotpot-108,"Who was born earlier, Luxax Rieth or Renax Graff?",Luxax Rieth,qa,Qwen/Qwen2.5-0.5B-Instruct,Renax Graff,Renax Graff,False,26,917,0.54
hotpotqa,cf-hotpot-109,Where was the colleague of Velel Laine born?,"Quelside, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,Quintera University,Quintera University,False,26,933,0.71
hotpotqa,cf-hotpot-110,"Who was born earlier, Soris Wick or Soran Trel?",Soran Trel,qa,Qwen/Qwen2.5-0.5B-Instruct,Soran Holm,Soran Holm,False,26,902,0.72
hotpotqa,cf-hotpot-111,Where was the colleague of Queleth Thorne born?,"Plyrath, Ostovia",qa,Qwen/Qwen2.5-0.5B-Instruct,"Northwell Observatory, Solkaris, Ostovia","Northwell Observatory, Solkaris, Ostovia",False,26,927,1.08
hotpotqa,cf-hotpot-112,Where was the colleague of Wexion Phen born?,"Oxmeade, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Fenmarch, Brelland","Fenmarch, Brelland",False,26,910,0.98
hotpotqa,cf-hotpot-113,What field did the researcher who shared an institution with Wexel Lund specialize in?,harmonic geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lund,Lund,False,26,923,1.02
hotpotqa,cf-hotpot-114,What field did the researcher who shared an institution with Velova Ghent specialize in?,dimensional rheology,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal physics,Temporal physics,False,26,935,0.64
hotpotqa,cf-hotpot-115,"Who was born earlier, Falax Ford or Luxel Wick?",Luxel Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Falax Ford,Falax Ford,False,26,924,0.48
hotpotqa,cf-hotpot-116,Where was the colleague of Carnion Quist born?,"Dunhaven, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Arkessa","Vrenneth, Arkessa",False,26,924,0.78
hotpotqa,cf-hotpot-117,Where was the colleague of Zarova Ghent born?,"Dunhaven, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Dunhaven, Arkessa","Dunhaven, Arkessa",False,26,926,1.78
hotpotqa,cf-hotpot-118,What field did the researcher who shared an institution with Brinova Quist specialize in?,recursive metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal kinetics,Temporal kinetics,False,26,957,3.55
hotpotqa,cf-hotpot-119,What field did the researcher who shared an institution with Wexori Marr specialize in?,entropic optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic dynamics,Harmonic dynamics,False,26,918,0.87
hotpotqa,cf-hotpot-120,Where was the colleague of Ilyax Voss born?,"Holvaine, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,Northwell Consortium,Northwell Consortium,False,26,941,1.11
hotpotqa,cf-hotpot-121,What field did the researcher who shared an institution with Jevion Phen specialize in?,harmonic ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Crystaline thermology,Crystaline thermology,False,26,926,0.60
hotpotqa,cf-hotpot-122,"Who was born earlier, Polel Quist or Sorara Ford?",Sorara Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Sorara Ford,Sorara Ford,True,26,973,1.77
hotpotqa,cf-hotpot-123,Where was the colleague of Brinara Quist born?,"Oxmeade, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Talmera, Ostovia","Talmera, Ostovia",False,26,935,1.73
hotpotqa,cf-hotpot-124,What field did the researcher who shared an institution with Holion Phen specialize in?,chromatic synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Recursive ecology,Recursive ecology,False,26,912,0.71
hotpotqa,cf-hotpot-125,"Who was born earlier, Kethori Trel or Ilyeth Wick?",Ilyeth Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Kethori Trel,Kethori Trel,False,26,949,1.21
hotpotqa,cf-hotpot-126,Where was the colleague of Brinova Brek born?,"Quelside, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Queloria","Brelmoor, Queloria",False,26,958,1.21
hotpotqa,cf-hotpot-127,"Who was born earlier, Brinel Rieth or Renori Trel?",Brinel Rieth,qa,Qwen/Qwen2.5-0.5B-Instruct,Renori Trel,Renori Trel,False,26,916,0.62
hotpotqa,cf-hotpot-128,"Who was born earlier, Brinel Trel or Zarori Laine?",Zarori Laine,qa,Qwen/Qwen2.5-0.5B-Instruct,Zarori Laine,Zarori Laine,True,26,937,1.02
hotpotqa,cf-hotpot-129,Where was the colleague of Drevax Quist born?,"Plyrath, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Ostovia","Holvaine, Ostovia",False,26,919,0.83
hotpotqa,cf-hotpot-130,"Who was born earlier, Myreth Feld or Velan Kern?",Velan Kern,qa,Qwen/Qwen2.5-0.5B-Instruct,Velan Kern,Velan Kern,True,26,949,0.54
hotpotqa,cf-hotpot-131,What field did the researcher who shared an institution with Ilyion Kern specialize in?,crystalline dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal optics,Temporal optics,False,26,917,0.58
hotpotqa,cf-hotpot-132,What field did the researcher who shared an institution with Carnori Kern specialize in?,temporal photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal photonics,Temporal photonics,True,26,909,7.71
hotpotqa,cf-hotpot-133,What field did the researcher who shared an institution with Ometh Dann specialize in?,lattice acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral topology,Spectral topology,False,26,902,1.67
hotpotqa,cf-hotpot-134,"Who was born earlier, Velori Holm or Zareth Laine?",Velori Holm,qa,Qwen/Qwen2.5-0.5B-Instruct,Velori Holm was born earlier than Zareth Laine.,Velori Holm was born earlier than Zareth Laine.,False,26,960,4.53
hotpotqa,cf-hotpot-135,What field did the researcher who shared an institution with Luxion Wick specialize in?,spectral dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Anisotropic dynamics,Anisotropic dynamics,False,26,922,0.82
hotpotqa,cf-hotpot-136,"Who was born earlier, Holion Holm or Drevion Marr?",Drevion Marr,qa,Qwen/Qwen2.5-0.5B-Instruct,Drevion Marr,Drevion Marr,True,26,938,0.74
hotpotqa,cf-hotpot-137,What field did the researcher who shared an institution with Luxax Voss specialize in?,dimensional kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Stochastic optics,Stochastic optics,False,26,929,0.77
hotpotqa,cf-hotpot-138,Where was the colleague of Quelori Voss born?,"Dunhaven, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Drevion Voss, born in 1871 in Dunhaven, Arkessa.","Drevion Voss, born in 1871 in Dunhaven, Arkessa.",False,26,935,1.74
hotpotqa,cf-hotpot-139,"Who was born earlier, Holori Quist or Jevel Ford?",Holori Quist,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevel Ford,Jevel Ford,False,26,924,0.59
hotpotqa,cf-hotpot-140,"Who was born earlier, Wexeth Ghent or Drevori Thorne?",Drevori Thorne,qa,Qwen/Qwen2.5-0.5B-Instruct,Drevori Thorne,Drevori Thorne,True,26,947,0.66
hotpotqa,cf-hotpot-141,What field did the researcher who shared an institution with Velen Holm specialize in?,resonant kinetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal geophysics,Temporal geophysics,False,26,932,0.62
hotpotqa,cf-hotpot-142,Where was the colleague of Carnan Graff born?,"Velquora, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Dunmarch","Tarquessa, Dunmarch",False,26,932,0.60
hotpotqa,cf-hotpot-143,What field did the researcher who shared an institution with Brinax Marr specialize in?,resonant mechanics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant Dynamics,Resonant Dynamics,False,26,905,0.69
hotpotqa,cf-hotpot-144,What field did the researcher who shared an institution with Zaran Czek specialize in?,crystalline dynamics,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic physics,Chromatic physics,False,26,940,0.62
hotpotqa,cf-hotpot-145,Where was the colleague of Zarori Kern born?,"Zinthari, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,Northwell Observatory,Northwell Observatory,False,26,925,0.62
hotpotqa,cf-hotpot-146,Where was the colleague of Omel Feld born?,"Tarquessa, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Queloria","Tarquessa, Queloria",False,26,913,0.89
hotpotqa,cf-hotpot-147,What field did the researcher who shared an institution with Tavara Phen specialize in?,catalytic thermology,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant acoustics,Resonant acoustics,False,26,929,0.55
hotpotqa,cf-hotpot-148,Where was the colleague of Jeven Voss born?,"Crosshelm, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Solkaris, Varnheim","Solkaris, Varnheim",False,26,902,0.61
hotpotqa,cf-hotpot-149,What field did the researcher who shared an institution with Myrara Stow specialize in?,inverse biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic energetics,Chromatic energetics,False,26,945,0.64
hotpotqa,cf-hotpot-150,"Who was born earlier, Brinan Voss or Luxen Phen?",Brinan Voss,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxen Brek,Luxen Brek,False,26,916,0.55
hotpotqa,cf-hotpot-151,What field did the researcher who shared an institution with Zarion Marr specialize in?,harmonic geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Inverse optics,Inverse optics,False,26,902,0.41
hotpotqa,cf-hotpot-152,"Who was born earlier, Carnen Thorne or Polax Wick?",Polax Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnen Thorne,Carnen Thorne,False,26,936,0.80
hotpotqa,cf-hotpot-153,What field did the researcher who shared an institution with Myrion Rieth specialize in?,stochastic geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional topology,Dimensional topology,False,26,937,0.50
hotpotqa,cf-hotpot-154,Where was the colleague of Holova Feld born?,"Velquora, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Varnheim","Plyrath, Varnheim",False,26,900,0.94
hotpotqa,cf-hotpot-155,"Who was born earlier, Jevori Dann or Carnori Ghent?",Jevori Dann,qa,Qwen/Qwen2.5-0.5B-Instruct,Jevori Dann,Jevori Dann,True,26,929,0.58
hotpotqa,cf-hotpot-156,Where was the colleague of Wexis Ford born?,"Oxmeade, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Tarquessa, Ostovia","Tarquessa, Ostovia",False,26,940,0.74
hotpotqa,cf-hotpot-157,"Who was born earlier, Falova Phen or Polori Kern?",Falova Phen,qa,Qwen/Qwen2.5-0.5B-Instruct,Falova Phen,Falova Phen,True,26,948,0.59
hotpotqa,cf-hotpot-158,"Who was born earlier, Holax Laine or Reneth Ford?",Reneth Ford,qa,Qwen/Qwen2.5-0.5B-Instruct,Holax Laine,Holax Laine,False,26,932,1.14
hotpotqa,cf-hotpot-159,What field did the researcher who shared an institution with Kethova Voss specialize in?,recursive ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal kinetics,Temporal kinetics,False,26,930,0.65
hotpotqa,cf-hotpot-160,What field did the researcher who shared an institution with Omova Brek specialize in?,harmonic thermology,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic topology,Harmonic topology,False,26,933,0.72
hotpotqa,cf-hotpot-161,What field did the researcher who shared an institution with Falion Rieth specialize in?,temporal energetics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal synthesis,Temporal synthesis,False,26,910,0.84
hotpotqa,cf-hotpot-162,What field did the researcher who shared an institution with Polori Trel specialize in?,temporal acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice kinetics,Lattice kinetics,False,26,945,0.78
hotpotqa,cf-hotpot-163,Where was the colleague of Falara Phen born?,"Zinthari, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,Arkessa,Arkessa,True,26,916,0.65
hotpotqa,cf-hotpot-164,What field did the researcher who shared an institution with Brinion Quist specialize in?,anisotropic optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice optics,Lattice optics,False,26,940,0.75
hotpotqa,cf-hotpot-165,What field did the researcher who shared an institution with Carnis Marr specialize in?,spectral photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant dynamics,Resonant dynamics,False,26,918,0.84
hotpotqa,cf-hotpot-166,"Who was born earlier, Falion Lund or Brineth Lund?",Falion Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Falion Lund was born earlier than Brineth Lund.,Falion Lund was born earlier than Brineth Lund.,False,26,944,1.92
hotpotqa,cf-hotpot-167,Where was the colleague of Sorax Ford born?,"Oxmeade, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Dunmarch","Yendrath, Dunmarch",False,26,934,1.00
hotpotqa,cf-hotpot-168,Where was the colleague of Omax Laine born?,"Yendrath, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Solvania","Holvaine, Solvania",False,26,931,0.74
hotpotqa,cf-hotpot-169,"Who was born earlier, Velara Quist or Quelax Trel?",Velara Quist,qa,Qwen/Qwen2.5-0.5B-Instruct,Velara Quist,Velara Quist,True,26,927,0.63
hotpotqa,cf-hotpot-170,"Who was born earlier, Myris Lund or Falori Feld?",Falori Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Falori Feld,Falori Feld,True,26,916,0.51
hotpotqa,cf-hotpot-171,What field did the researcher who shared an institution with Soris Quist specialize in?,spectral optics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal kinetics,Temporal kinetics,False,26,922,0.64
hotpotqa,cf-hotpot-172,Where was the colleague of Kethel Lund born?,"Quelside, Hexland",qa,Qwen/Qwen2.5-0.5B-Instruct,Solvania,Solvania,False,26,910,0.50
hotpotqa,cf-hotpot-173,What field did the researcher who shared an institution with Brinel Brek specialize in?,stochastic mechanics,qa,Qwen/Qwen2.5-0.5B-Instruct,Harmonic topology,Harmonic topology,False,26,913,0.59
hotpotqa,cf-hotpot-174,"Who was born earlier, Luxax Ghent or Omis Marr?",Omis Marr,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxax Ghent was born earlier than Omis Marr.,Luxax Ghent was born earlier than Omis Marr.,False,26,902,1.24
hotpotqa,cf-hotpot-175,What field did the researcher who shared an institution with Holan Graff specialize in?,temporal geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal mechanics,Temporal mechanics,False,26,937,0.47
hotpotqa,cf-hotpot-176,Where was the colleague of Carnax Graff born?,"Plyrath, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Dunmarch","Brelmoor, Dunmarch",False,26,926,0.98
hotpotqa,cf-hotpot-177,What field did the researcher who shared an institution with Brinori Feld specialize in?,chromatic topology,qa,Qwen/Qwen2.5-0.5B-Instruct,Inverse biometry,Inverse biometry,False,26,910,0.51
hotpotqa,cf-hotpot-178,Where was the colleague of Drevara Feld born?,"Zinthari, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Zinthari, Solvania","Zinthari, Solvania",True,26,890,1.41
hotpotqa,cf-hotpot-179,What field did the researcher who shared an institution with Renara Kern specialize in?,dimensional photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional physics,Dimensional physics,False,26,902,0.59
hotpotqa,cf-hotpot-180,What field did the researcher who shared an institution with Renen Thorne specialize in?,stochastic ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional ecology,Dimensional ecology,False,26,921,0.78
hotpotqa,cf-hotpot-181,Where was the colleague of Luxax Holm born?,"Fenmarch, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Crosshelm, Queloria","Crosshelm, Queloria",False,26,920,1.01
hotpotqa,cf-hotpot-182,Where was the colleague of Quelan Lund born?,"Talmera, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,Solvania,Solvania,False,26,899,1.28
hotpotqa,cf-hotpot-183,Where was the colleague of Ilyen Phen born?,"Velquora, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Varnheim","Velquora, Varnheim",True,26,929,1.00
hotpotqa,cf-hotpot-184,What field did the researcher who shared an institution with Drevan Kern specialize in?,entropic photonics,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice acoustics,Lattice acoustics,False,26,933,0.74
hotpotqa,cf-hotpot-185,What field did the researcher who shared an institution with Myrova Graff specialize in?,anisotropic synthesis,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional energetics,Dimensional energetics,False,26,938,0.69
hotpotqa,cf-hotpot-186,What field did the researcher who shared an institution with Polen Czek specialize in?,temporal metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice metallurgy,Lattice metallurgy,False,26,924,0.62
hotpotqa,cf-hotpot-187,"Who was born earlier, Myrova Lund or Holen Kern?",Myrova Lund,qa,Qwen/Qwen2.5-0.5B-Instruct,Holen Kern,Holen Kern,False,26,933,0.55
hotpotqa,cf-hotpot-188,What field did the researcher who shared an institution with Quelax Quist specialize in?,entropic metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional kinetics,Dimensional kinetics,False,26,941,0.66
hotpotqa,cf-hotpot-189,Where was the colleague of Velel Holm born?,"Yendrath, Pentharos",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Pentharos","Yendrath, Pentharos",True,26,925,0.85
hotpotqa,cf-hotpot-190,Where was the colleague of Falara Rieth born?,"Zinthari, Tasserin",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Arkessa","Brelmoor, Arkessa",False,26,913,0.77
hotpotqa,cf-hotpot-191,Where was the colleague of Jevel Trel born?,"Yendrath, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Vrenneth, Tasserin","Vrenneth, Tasserin",False,26,926,0.91
hotpotqa,cf-hotpot-192,What field did the researcher who shared an institution with Brinen Trel specialize in?,resonant ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Resonant mechanics,Resonant mechanics,False,26,939,0.67
hotpotqa,cf-hotpot-193,Where was the colleague of Carnis Lund born?,"Zinthari, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,Zanthar Lund,Zanthar Lund,False,26,889,1.74
hotpotqa,cf-hotpot-194,Where was the colleague of Brinel Marr born?,"Yendrath, Ostovia",qa,Qwen/Qwen2.5-0.5B-Instruct,"Velquora, Brelland","Velquora, Brelland",False,26,910,1.42
hotpotqa,cf-hotpot-195,"Who was born earlier, Zaris Lund or Falori Ghent?",Falori Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Falori Ghent,Falori Ghent,True,26,928,1.87
hotpotqa,cf-hotpot-196,"Who was born earlier, Falova Thorne or Kethion Ghent?",Kethion Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Falova Thorne,Falova Thorne,False,26,935,1.67
hotpotqa,cf-hotpot-197,Where was the colleague of Wexion Rieth born?,"Holvaine, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Solkaris, Ostovia","Solkaris, Ostovia",False,26,908,2.52
hotpotqa,cf-hotpot-198,"Who was born earlier, Kethion Wick or Renis Ghent?",Renis Ghent,qa,Qwen/Qwen2.5-0.5B-Instruct,Renis Ghent,Renis Ghent,True,26,933,1.25
hotpotqa,cf-hotpot-199,"Who was born earlier, Holeth Stow or Omova Ghent?",Holeth Stow,qa,Qwen/Qwen2.5-0.5B-Instruct,Holeth Stow,Holeth Stow,True,26,953,5.77
hotpotqa,cf-hotpot-200,Where was the colleague of Drevan Rieth born?,"Zinthari, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Brelland","Plyrath, Brelland",False,26,941,1.94
hotpotqa,cf-hotpot-201,What field did the researcher who shared an institution with Myrara Czek specialize in?,anisotropic ecology,qa,Qwen/Qwen2.5-0.5B-Instruct,Chromatic physics,Chromatic physics,False,26,940,0.95
hotpotqa,cf-hotpot-202,What field did the researcher who shared an institution with Carnen Brek specialize in?,temporal acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Dimensional topology,Dimensional topology,False,26,938,0.58
hotpotqa,cf-hotpot-203,Where was the colleague of Ometh Graff born?,"Brelmoor, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,Northwell,Northwell,False,26,910,0.95
hotpotqa,cf-hotpot-204,What field did the researcher who shared an institution with Falax Stow specialize in?,recursive acoustics,qa,Qwen/Qwen2.5-0.5B-Instruct,Catalytic rheology,Catalytic rheology,False,26,950,2.24
hotpotqa,cf-hotpot-205,"Who was born earlier, Luxori Holm or Wexori Trel?",Luxori Holm,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxori Laine,Luxori Laine,False,26,937,1.24
hotpotqa,cf-hotpot-206,Where was the colleague of Wexen Trel born?,"Holvaine, Solvania",qa,Qwen/Qwen2.5-0.5B-Instruct,"Brelmoor, Solvania","Brelmoor, Solvania",False,26,935,1.08
hotpotqa,cf-hotpot-207,What field did the researcher who shared an institution with Polori Quist specialize in?,entropic metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Lattice kinetics,Lattice kinetics,False,26,948,0.73
hotpotqa,cf-hotpot-208,What field did the researcher who shared an institution with Renax Marr specialize in?,subaquatic geophysics,qa,Qwen/Qwen2.5-0.5B-Instruct,crystalline energetics,crystalline energetics,False,26,924,0.86
hotpotqa,cf-hotpot-209,"Who was born earlier, Luxis Graff or Carnax Marr?",Carnax Marr,qa,Qwen/Qwen2.5-0.5B-Instruct,Luxis Trel was born earlier than Carnax Marr.,Luxis Trel was born earlier than Carnax Marr.,False,26,936,1.19
hotpotqa,cf-hotpot-210,Where was the colleague of Neveth Dann born?,"Crosshelm, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Dunmarch","Plyrath, Dunmarch",False,26,904,1.56
hotpotqa,cf-hotpot-211,Where was the colleague of Soran Marr born?,"Tarquessa, Varnheim",qa,Qwen/Qwen2.5-0.5B-Instruct,"Solkaris, Pentharos","Solkaris, Pentharos",False,26,889,1.57
hotpotqa,cf-hotpot-212,"Who was born earlier, Polen Holm or Kethara Graff?",Kethara Graff,qa,Qwen/Qwen2.5-0.5B-Instruct,Kethara Graff,Kethara Graff,True,26,948,0.85
hotpotqa,cf-hotpot-213,Where was the colleague of Ilyel Graff born?,"Yendrath, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Yendrath, Brelland","Yendrath, Brelland",True,26,934,2.02
hotpotqa,cf-hotpot-214,Where was the colleague of Drevax Rieth born?,"Solkaris, Brelland",qa,Qwen/Qwen2.5-0.5B-Instruct,"Quantside, Arkessa","Quantside, Arkessa",False,26,941,7.68
hotpotqa,cf-hotpot-215,"Who was born earlier, Omara Rieth or Carnax Feld?",Carnax Feld,qa,Qwen/Qwen2.5-0.5B-Instruct,Carnax Feld,Carnax Feld,True,26,925,3.01
hotpotqa,cf-hotpot-216,"Who was born earlier, Renel Brek or Carnen Czek?",Carnen Czek,qa,Qwen/Qwen2.5-0.5B-Instruct,Renel Brek,Renel Brek,False,26,927,1.08
hotpotqa,cf-hotpot-217,What field did the researcher who shared an institution with Wexion Marr specialize in?,recursive metallurgy,qa,Qwen/Qwen2.5-0.5B-Instruct,Temporal geophysics,Temporal geophysics,False,26,923,4.76
hotpotqa,cf-hotpot-218,Where was the colleague of Renen Trel born?,"Plyrath, Dunmarch",qa,Qwen/Qwen2.5-0.5B-Instruct,"Holvaine, Hexland","Holvaine, Hexland",False,26,934,4.07
hotpotqa,cf-hotpot-219,"Who was born earlier, Omova Holm or Tavori Wick?",Tavori Wick,qa,Qwen/Qwen2.5-0.5B-Instruct,Tavori Wick,Tavori Wick,True,26,946,5.13
hotpotqa,cf-hotpot-220,What field did the researcher who shared an institution with Ilyel Czek specialize in?,subaquatic biometry,qa,Qwen/Qwen2.5-0.5B-Instruct,Spectral metallurgy,Spectral metallurgy,False,26,946,0.63
hotpotqa,cf-hotpot-221,Where was the colleague of Neveth Wick born?,"Quelside, Arkessa",qa,Qwen/Qwen2.5-0.5B-Instruct,"Plyrath, Dunmarch","Plyrath, Dunmarch",False,26,908,4.16
