dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
fever,fever-synth-0006,4,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 4]
Title: Galileo Galilei - Evidence
Galileo Galilei was a renowned astronomer.","0,1001",0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,4,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,3,"Historical records confirm that Galileo Galilei improved the telescope.

This contribution significantly advanced the field.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 2
The Great Wall of China stretches over 13,000 miles across northern China.",1002,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 0
The Renaissance period lasted from the 14th to the 17th century in Europe.",1000,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1001,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Galileo Galilei - Evidence
Galileo Galilei was a renowned astronomer.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,4,Historical records confirm that Galileo Galilei improved the telescope.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0006,8,Galileo Galilei improved the telescope.,SUPPORTS,SUPPORTS,5,This contribution significantly advanced the field.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0007,2,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 2]
Title: Distractor 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 3]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.

[Segment 4]
Title: Leonardo da Vinci - Evidence
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.","0,1000,1002,1004",0,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,2,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,1,"This contribution significantly advanced the field.

[Segment 5]
Title: Distractor 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 6]
Title: Distractor 5
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 7]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.","0,1001,1003,1005",0,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,4,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The International Space Station orbits Earth approximately every 90 minutes.",1004,,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,4,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 3]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.","1000,1002",,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,4,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,2,"[Segment 4]
Title: Leonardo da Vinci - Evidence
Leonardo da Vinci was a renowned polymath.

Historical records confirm that Leonardo da Vinci painted the Mona Lisa.

This contribution significantly advanced the field.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,fever-synth-0007,4,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 6]
Title: Distractor 5
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 7]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.","1001,1003,1005",,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The International Space Station orbits Earth approximately every 90 minutes.",1004,,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 0
Mount Everest is the tallest mountain above sea level at 8,849 meters.",1000,,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.",1002,,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,3,"[Segment 4]
Title: Leonardo da Vinci - Evidence
Leonardo da Vinci was a renowned polymath.",0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,4,Historical records confirm that Leonardo da Vinci painted the Mona Lisa.,0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,5,This contribution significantly advanced the field.,0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,6,"[Segment 5]
Title: Distractor 3
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.",1003,,REFUTES,0,label_exact,1.0
fever,fever-synth-0007,8,Leonardo da Vinci never painted any Mona Lisa.,REFUTES,REFUTES,7,"[Segment 6]
Title: Distractor 5
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 7]
Title: Distractor 1
Plate tectonics theory explains the movement of Earth's lithospheric plates.","1001,1005",,REFUTES,0,label_exact,1.0
fever,fever-synth-0008,2,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 1
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 2]
Title: Alexander Fleming - Evidence
Alexander Fleming was a renowned biologist.

Historical records confirm that Alexander Fleming discovered penicillin.

This contribution significantly advanced the field.","0,1001",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,2,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 3]
Title: Distractor 0
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 4]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.","1000,1002",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,4,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 1
Photosynthesis converts carbon dioxide and water into glucose and oxygen.",1001,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,4,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Alexander Fleming - Evidence
Alexander Fleming was a renowned biologist.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,4,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"Historical records confirm that Alexander Fleming discovered penicillin.

This contribution significantly advanced the field.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,4,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 3]
Title: Distractor 0
The Amazon River is the largest river by discharge volume of water in the world.

[Segment 4]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.","1000,1002",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 1
Photosynthesis converts carbon dioxide and water into glucose and oxygen.",1001,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Alexander Fleming - Evidence
Alexander Fleming was a renowned biologist.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,Historical records confirm that Alexander Fleming discovered penicillin.,0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,This contribution significantly advanced the field.,0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,4,"[Segment 3]
Title: Distractor 0
The Amazon River is the largest river by discharge volume of water in the world.",1000,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0008,8,Alexander Fleming was involved in a classified government project.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,5,"[Segment 4]
Title: Distractor 2
DNA carries genetic instructions for the development of all living organisms.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,fever-synth-0009,2,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Rosalind Franklin - Evidence
Rosalind Franklin was a renowned chemist.

Historical records confirm that Rosalind Franklin contributed to understanding DNA structure.

This contribution significantly advanced the field.

[Segment 2]
Title: Distractor 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.","0,1000",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,fever-synth-0009,2,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,1,"[Segment 3]
Title: Distractor 1
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 4]
Title: Distractor 2
The human body contains approximately 206 bones in the adult skeleton.","1001,1002",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,4,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Rosalind Franklin - Evidence
Rosalind Franklin was a renowned chemist.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,4,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,1,Historical records confirm that Rosalind Franklin contributed to understanding DNA structure.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,4,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,2,"This contribution significantly advanced the field.

[Segment 2]
Title: Distractor 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.","0,1000",0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,4,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,3,"[Segment 3]
Title: Distractor 1
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 4]
Title: Distractor 2
The human body contains approximately 206 bones in the adult skeleton.","1001,1002",,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Rosalind Franklin - Evidence
Rosalind Franklin was a renowned chemist.",0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,1,Historical records confirm that Rosalind Franklin contributed to understanding DNA structure.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,2,This contribution significantly advanced the field.,0,0,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,3,"[Segment 2]
Title: Distractor 0
Photosynthesis converts carbon dioxide and water into glucose and oxygen.",1000,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,4,"[Segment 3]
Title: Distractor 1
The Great Wall of China stretches over 13,000 miles across northern China.",1001,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0009,8,Rosalind Franklin contributed to understanding DNA structure.,SUPPORTS,SUPPORTS,5,"[Segment 4]
Title: Distractor 2
The human body contains approximately 206 bones in the adult skeleton.",1002,,SUPPORTS,0,label_exact,1.0
fever,fever-synth-0010,2,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 2]
Title: Distractor 1
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 3]
Title: Distractor 2
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 4]
Title: Distractor 3
The circulatory system transports blood, nutrients, and gases throughout the body.","1001,1002,1003,1004",,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,2,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,1,"[Segment 5]
Title: Distractor 0
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 6]
Title: Alan Turing - Evidence
Alan Turing was a renowned computer scientist.

Historical records confirm that Alan Turing broke the Enigma code.

This contribution significantly advanced the field.","0,1000",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,fever-synth-0010,4,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.

[Segment 2]
Title: Distractor 1
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.","1001,1004",,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,4,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,1,"[Segment 3]
Title: Distractor 2
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 4]
Title: Distractor 3
The circulatory system transports blood, nutrients, and gases throughout the body.","1002,1003",,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,4,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,2,"[Segment 5]
Title: Distractor 0
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 6]
Title: Alan Turing - Evidence
Alan Turing was a renowned computer scientist.","0,1000",0,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,4,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,3,"Historical records confirm that Alan Turing broke the Enigma code.

This contribution significantly advanced the field.",0,0,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,8,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
The Mariana Trench reaches a depth of about 36,000 feet below sea level.",1004,,REFUTES,0,label_exact,1.0
fever,fever-synth-0010,8,Alan Turing never broke any Enigma code.,REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 1
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.",1001,,REFUTES,0,label_exact,1.0
